image_id,modality,ground_truth,generated_caption,retrieved_context,bleu_1,bleu_2,bleu_3,bleu_4,meteor,semantic_similarity
ROCOv2_2023_test_000439,UNKNOWN,Computerized tomography of the chest in 2021 showing an increase in the lung nodule size to 15 mm,"Based on the context of similar medical images:
- Chest radiography shows reticular infiltrates (white arrows).
- Echocardiogram shows a 0.9×0.6-cm-sized vegetation on the atrial side of the anterior leaflet of the tricuspid valve. Informed consent for publication of the clinical images was obtained from the patient.
- Case 1: Parastomal varix in 47-year-old female. Embolization of the SMV branch supplying stomal varices (yellow arrow) via an angled catheter was performed. Embolization agents used: embozene particles (700 μm) followed by 1000 units of thrombin.
- HRCT shows a 0.9×0.6-cm-sized vegetation on the atrial side of the tricuspid valve.","1. Chest radiography shows reticular infiltrates (white arrows).
2. Echocardiogram shows a 0.9×0.6-cm-sized vegetation on the atrial side of the anterior leaflet of the tricuspid valve. Informed consent for publication of the clinical images was obtained from the patient.
3. Case 1: Parastomal varix in 47-year-old female. Embolization of the SMV branch supplying stomal varices (yellow arrow) via an angled catheter was performed. Embolization agents used: embozene particles (700 μm) followed by 1000 units of thrombin.
4. HRCT scan—Emphysema—the white arrow indicates the emphysematous changes in the lung.
5. Preoperative thoracic digital radiography image showing that the transverse diameter of the trachea was 33 mm on the level of 2 cm above the aortic arch.",0.0526,0.0216,0.0075,0.0044,0.1268,0.3947
ROCOv2_2023_test_000440,UNKNOWN,"Airspaces outlined on a panoramic image using the traditional patient instruction of holding the tongue to the roof of your mouth. 1. Glossopharyngeal airspace, 2. palatoglossal airspace, 3. nasopharyngeal airspace, 4. oral orifice airspace, 5. soft tissue of the uvula, 6. nares airspace","Based on the context of similar medical images:
- Vancouver B2 periprosthetic fracture after a fall 8 weeks after surgery.
- Erector Spinae Plane Block. ESM = erector spinae muscle; LA = site of local anesthetic; NS = needle shaft; RM = rhomboid muscle; T4 = transverse process of the fourth thoracic vertebra; TM = trapezius muscle
- Color Doppler of the transverse aortic arch (TAA) in a fetus at 27 + 3 weeks of gestation with severe aortic stenosis.","1. Vancouver B2 periprosthetic fracture after a fall 8 weeks after surgery.
2. Erector Spinae Plane Block. ESM = erector spinae muscle; LA = site of local anesthetic; NS = needle shaft; RM = rhomboid muscle; T4 = transverse process of the fourth thoracic vertebra; TM = trapezius muscle
3. Color Doppler of the transverse aortic arch (TAA) in a fetus at 27 + 3 weeks of gestation with severe aortic stenosis demonstrating holosystolic reversal of flow in the aortic arch.
4. CECT scan in the coronal view showing diffusely enlarged lacrimal glands with homogenous enhancement
5. Measurements of the radiographic image. The upper and lower dashed lines indicate the local lordotic angle (LLA).",0.0989,0.0331,0.0107,0.0061,0.0940,0.2567
ROCOv2_2023_test_000441,CT,CT scan of the distal transverse colon CT scan findings show short segment circumferential wall thickening at the distal transverse colon which suggests luminal narrowing (see arrows).,"Based on the context of similar medical images:
- CT showing grossly distended stomach and duodenum.
- Contrast-enhanced abdominal computed tomography showing a hypodense region in the central right kidney (white arrow).
- Defect of alveolus and nose at the age of 40 (CT scan).
- Fully automated CT-based body composition analysis in a 93-year-old female with history of both colon and breast cancer.Post-contrast CT image at the L1 vertebral level demonstrates automated segmentation and display of skeletal muscle (red), visceral fat (amber), subcutaneous fat (blue), aortic calcium (bright yellow), liver (brown), spleen (orange), and pancreas (purple).","1. CT showing grossly distended stomach and duodenum.
2. Contrast-enhanced abdominal computed tomography showing a hypodense region in the central right kidney (white arrow).
3. Defect of alveolus and nose at the age of 40 (CT scan).
4. Fully automated CT-based body composition analysis in a 93-year-old female with history of both colon and breast cancer.Post-contrast CT image at the L1 vertebral level demonstrates automated segmentation and display of skeletal muscle (red), visceral fat (amber), subcutaneous fat (blue), aortic calcium (bright yellow), liver (brown), spleen (orange), and trabecular bone (green). These all represent examples of “explainable artificial intelligence” that can be visually confirmed and compared against analogous manual measures, if desired.
5. Axial CT imaging of the lower abdomen with administration of oral contrast.Axial view of the lower abdomen demonstrates a large irregular hypodense mass in the right lower quadrant inseparable from the cecal pole. A rounded, well circumscribed cyst is seen within the mass and is associated with a curvilinear calcification on its wall. ",0.0873,0.0458,0.0119,0.0061,0.2422,0.4097
ROCOv2_2023_test_000442,UNKNOWN,Papillary fibroelastoma seen on trans-esophageal echocardiogram as a pedunculated mass on the aortic valve measuring 16 × 8 mm.,"Based on the context of similar medical images:
- Mid-esophageal view of Transesophageal echocardiogram showing flail P2 portion of the mitral valve.LA: Left atrium, LV: Left ventricle
- CECT scan in the coronal view showing diffusely enlarged lacrimal glands with homogenous enhancement
- A 5-year-old child with multiple epiphyseal dysplasia, autosomal dominant type. Radiographs show delayed, disorganized epiphyseal ossification including small and round capital femoral epiphyses and irregular epiphyseal ossification of the knee
- A 39-year-old woman with multiple epiphyseal dysplasia, autosomal dominant type. Radiographs show delayed, disorganized epiphyseal ossification","1. Mid-esophageal view of Transesophageal echocardiogram showing flail P2 portion of the mitral valve.LA: Left atrium, LV: Left ventricle
2. CECT scan in the coronal view showing diffusely enlarged lacrimal glands with homogenous enhancement
3. A 5-year-old child with multiple epiphyseal dysplasia, autosomal dominant type. Radiographs show delayed, disorganized epiphyseal ossification including small and round capital femoral epiphyses and irregular epiphyseal ossification of the knee
4. A 39-year-old patient. Coronal T2-weighted HASTE sequence showing retroplacental areas of low-intensity signal halo loss (arrows), together with myometrial thinning.
5. Measurements of the radiographic image. The upper and lower dashed lines indicate the local lordotic angle (LLA).",0.0500,0.0225,0.0080,0.0048,0.0893,0.4447
ROCOv2_2023_test_000443,XR,Chest x-ray with hypotransparency of the right lower lobe,"Based on the context of similar medical images:
- An anteroposterior X-ray of the pelvis with the hip joints of a 70-year-old male patient that presented with injuries to the right lower limb and a superficial head injury without loss of consciousness shows the status after total cementless right hip arthroplasty.
- Radiograph of chest at follow-up of 4.5 years.Two defined dense nodules are identified in right and left lower lung (arrows).
- Abdominal radiograph showing adynamic air-fluid levels.
- Chest X-ray revealing the scimitar sign (black arrow), dextroversion, and right cavity enlargement. AOA, aortic arch.","1. An anteroposterior X-ray of the pelvis with the hip joints of a 70-year-old male patient that presented with injuries to the right lower limb and a superficial head injury without loss of consciousness shows the status after total cementless right hip arthroplasty.
2. Radiograph of chest at follow-up of 4.5 years.Two defined dense nodules are identified in right and left lower lung (arrows).
3. Abdominal radiograph showing adynamic air-fluid levels.
4. Chest X-ray revealing the scimitar sign (black arrow), dextroversion, and right cavity enlargement. AOA, aortic arch; LV, left ventricle; RA, right atrium; RIL, right inferior lobe; RML, right middle lobe; RSL, right superior lobe; SS, scimitar sign.
5. Post-operative radiograph post 1st revision showing relocation of glenosphere.",0.0642,0.0488,0.0281,0.0120,0.2524,0.3055
ROCOv2_2023_test_000444,US,Abdominal ultrasound showing transmural thickening of the terminal ileus.,"Based on the context of similar medical images:
- Ultrasound diagnostic apparatus assessment of epicardial adipose tissue (EAT) which was marked by the red arrow.
- Lung ultrasound showing subpleural consolidation
- Abdominal ultrasound (orange arrow) highlighting moderate ascites in the right upper abdominal quadrant.
- B-ultrasound of Case 2 showed the dilated appendiceal cavity with the presence of cord-like sediments inside.
- Ultrasound guided peripheral nerve block for the lateral antebrachial cutaneous nerve at the elbow. BrM: brachialis muscle, BT: biceps tendon, CV: cephalic vein, ECRL: extensor carpi ulnaris longus, ECL: extensor carpi ulnaris longus longus longus","1. Ultrasound diagnostic apparatus assessment of epicardial adipose tissue (EAT) which was marked by the red arrow.
2. Lung ultrasound showing subpleural consolidation
3. Abdominal ultrasound (orange arrow) highlighting moderate ascites in the right upper abdominal quadrant.
4. B-ultrasound of Case 2 showed the dilated appendiceal cavity with the presence of cord-like sediments inside.
5. Ultrasound guided peripheral nerve block for the lateral antebrachial cutaneous nerve at the elbow. BrM: brachialis muscle, BT: biceps tendon, CV: cephalic vein, ECRL: extensor carpi radialis longus muscle, H: humerus, RN: radial nerve.",0.0517,0.0300,0.0092,0.0051,0.1456,0.3530
ROCOv2_2023_test_000445,ANGIO,Blush from short gastric arteries on angiography.,"Based on the context of similar medical images:
- Quantitative measurements on follow-up digital subtraction angiography (DSA). Measurements were taken on the lateral view. Width (line a) was measured as the longest horizontal distance of the area covered by neoangiogenesis. Height (line b) was measured as the longest vertical distance of the area covered by neoangiogenesis.
- Coronary angiography in the Left anterior oblique (LAO) caudal view demonstrated double right coronary artery: main RCA (M.RCA), double RCA (D.RCA) and the dissection in the proximal portion of the main RCA.
- Postprocedural angiography in the Left anterior oblique (LAO) caudal view demonstrated double right coronary artery: main RCA (M.RCA), double RCA (D.RCA) and the dissection in the proximal portion of","1. Quantitative measurements on follow-up digital subtraction angiography (DSA). Measurements were taken on the lateral view. Width (line a) was measured as the longest horizontal distance of the area covered by neoangiogenesis. Height (line b) was measured as the longest vertical distance of the area covered by neoangiogenesis.
2. Coronary angiography in the Left anterior oblique (LAO) caudal view demonstrated double right coronary artery: main RCA (M.RCA), double RCA (D.RCA) and the dissection in the proximal portion of the main RCA.
3. Postprocedural angiography of the SMA after stent placement stabilizes the dissection fold and improved peripheral blood flow.
4. Computed tomographic angiography of the brain shows small well defined hypodensities at the body of right caudate nucleus. The major intracranial arteries have normal calibre and there is no filling defect to suggest thrombosis over the vertebrobasilar arteries.
5. Digitally subtracted angiogram demonstrates active extravasation of the superior rectal artery into the ileal-conduit (blue arrow)",0.0204,0.0037,0.0021,0.0016,0.0913,0.3697
ROCOv2_2023_test_000446,CT,CT showing extraluminal gas around lesser curvature of stomach suspicious for perforated stomach.,"Based on the context of similar medical images:
-  Computed tomography showing mural thickening at the hepatic flexure (blue arrow) and splenic flexure (yellow arrow).
- CT Abdomen showing venous thrombus and ischaemic bowels.
- CT scan performed on February of 2021 and showed a questionable circumferential wall thickening (arrow) of a distal small bowel loop in the right side of the abdomen which needs further assessment
- CT chest without contrast axial view showing moderate right pleural effusion (red arrow).
- Fully automated CT-based body composition analysis in a 93-year-old female with history of both colon and breast cancer.Post-contrast CT-based body composition analysis in a 93-year-old female with history of both colon and breast cancer.","1.  Computed tomography showing mural thickening at the hepatic flexure (blue arrow) and splenic flexure (yellow arrow).
2. CT Abdomen showing venous thrombus and ischaemic bowels.
3. CT scan performed on February of 2021 and showed a questionable circumferential wall thickening (arrow) of a distal small bowel loop in the right side of the abdomen which needs further assessment
4. CT chest without contrast axial view showing moderate right pleural effusion (red arrow).
5. Fully automated CT-based body composition analysis in a 93-year-old female with history of both colon and breast cancer.Post-contrast CT image at the L1 vertebral level demonstrates automated segmentation and display of skeletal muscle (red), visceral fat (amber), subcutaneous fat (blue), aortic calcium (bright yellow), liver (brown), spleen (orange), and trabecular bone (green). These all represent examples of “explainable artificial intelligence” that can be visually confirmed and compared against analogous manual measures, if desired.",0.0310,0.0049,0.0027,0.0020,0.1176,0.3334
ROCOv2_2023_test_000447,CT,CT Chest: Right lower lobe pneumatocele with air fluid level. Other findings included bilateral ground glass changes.,"Based on the context of similar medical images:
- Sagittal CT scan of the left femoral acetabular joint.
- Abdominal and pelvic CT with intravenous contrast. Coronal image illustrating dilated fluid-filled loops of the small intestine consistent with high-grade mechanical obstruction.
- CT of the thoracic cavity revealed a mass measuring 27 × 23 cm in the caudal lobe of the right lung
- A 71‐year‐old woman with esophageal carcinoma. Axial multiple detector spiral computed tomography (MDCT) arterial phase shows pancreatic tissue (arrow) extending in a posterolateral direction towards the duodenum (curved arrow)
- Abdominal and pelvic CT with intravenous contrast. Coronal image illustrating dilated fluid-filled loops of the small intestine consistent with high-grade mechanical obstruction.","1. Sagittal CT scan of the left femoral acetabular joint.
2. Abdominal and pelvic CT with intravenous contrast. Coronal image illustrating dilated fluid-filled loops of the small intestine consistent with high-grade mechanical obstruction.
3. CT of the thoracic cavity revealed a mass measuring 27 × 23 cm in the caudal lobe of the right lung
4. A 71‐year‐old woman with esophageal carcinoma. Axial multiple detector spiral computed tomography (MDCT) arterial phase shows pancreatic tissue (arrow) extending in a posterolateral direction towards the duodenum (curved arrow)
5. CT chest axial view showing a large ill-defined left supraclavicular mass (area pointed at by the three arrows)",0.0543,0.0065,0.0032,0.0023,0.1294,0.3049
ROCOv2_2023_test_000448,MRI,"Sagittal T1-weighted brain MRI scan showing marked cerebellar atrophy. There were no intrinsic cerebellar lesions, the brainstem was well preserved, and there was normal preservation of both cerebral hemispheres.","Based on the context of similar medical images:
- Repeat MRI T2_tse sagittal images, 1 month after starting IVIG and corticosteroid therapy
- Brain mri T2 sequence showed a large cyst arachnoid compressing the brainstem and the 4th ventricle.
- MRI in T2 weighted sequence with unclear vascularised structure (arrow) at the hepatic hilus with signal change.
- Axial T2-weighted postmortem MRI of brain in a 23-week fetus demonstrates bilateral intraventricular and periventricular hemorrhage.
- AIDS-associated myelopathy. Axial T2-weighted MRI sequence showing a hyperintense signal in the brainstem and the 4th ventricle.","1. Repeat MRI T2_tse sagittal images, 1 month after starting IVIG and corticosteroid therapy
2. Brain mri T2 sequence showed a large cyst arachnoid compressing the brainstem and the 4th ventricle.
3. MRI in T2 weighted sequence with unclear vascularised structure (arrow) at the hepatic hilus with signal change.
4. Axial T2-weighted postmortem MRI of brain in a 23-week fetus demonstrates bilateral intraventricular and periventricular hemorrhage.
5. AIDS-associated myelopathy. Axial T2-weighted MRI sequence showing a hyperintense signal in the posterolateral regions (arrows). There was also spinal atrophy (not shown).",0.1089,0.0467,0.0130,0.0069,0.1382,0.3848
ROCOv2_2023_test_000449,CT,[18F]NaF PET image of a patient with abdominal aortic aneurysm as reconstructed with a synergistic algorithm using the CT image for guidance [7]. (Online version in colour.),"Based on the context of similar medical images:
- Computed tomography showing left supraclavicular adenopathy.
- CT of the abdomen and pelvis with the portal venous phase of contrast enhancement showing metastatic adenocarcinoma in liver segment VII (axial view). The study was performed one week before the second RFA.CT: computed tomography; RFA: radiofrequency ablation
- Chest CT showing right upper lobe cavitation along with bilateral lung nodules. Right moderate and left mild pleural effusion is also seen.
- Abdominal CT scan with contrast.
- Axial chest CT shows fistulate tract, which contains air and communicates with the esophagus.","1. Computed tomography showing left supraclavicular adenopathy.
2. CT of the abdomen and pelvis with the portal venous phase of contrast enhancement showing metastatic adenocarcinoma in liver segment VII (axial view). The study was performed one week before the second RFA.CT: computed tomography; RFA: radiofrequency ablation
3. Chest CT showing right upper lobe cavitation along with bilateral lung nodules. Right moderate and left mild pleural effusion is also seen.
4. Abdominal CT scan with contrast.
5. Axial chest CT shows fistulate tract, which contains air and communicates with the esophagus.",0.0991,0.0095,0.0044,0.0030,0.1494,0.2256
ROCOv2_2023_test_000450,UNKNOWN,Obturation done in 11,"Based on the context of similar medical images:
- The cross-sectional area of the paravertebral muscles.
-  Attenuation calculation in a normal liver: Software provides quantitative assessment in a defined ROI: 0.55 dB/cm/MHz.
- Representative case with pulmonary cryptococcosis showed a nodule accompanied by pleural stretch signs, positive for CrAg in the lung aspirate, but negative in the serum. The patient was confirmed to have PC by histopathological examination. CrAg = cryptococcal capsular polysaccharide antigen, PC = pulmonary cryptococcosis.
- Contrast-enhanced sagittal oblique view of the thoracic aorta showing intraluminal thrombus and thrombosis.","1. The cross-sectional area of the paravertebral muscles.
2.  Attenuation calculation in a normal liver: Software provides quantitative assessment in a defined ROI: 0.55 dB/cm/MHz.
3. Representative case with pulmonary cryptococcosis showed a nodule accompanied by pleural stretch signs, positive for CrAg in the lung aspirate, but negative in the serum. The patient was confirmed to have PC by histopathological examination. CrAg = cryptococcal capsular polysaccharide antigen, PC = pulmonary cryptococcosis.
4. Contrast-enhanced sagittal oblique view of the thoracic aorta showing intraluminal, hypodense, and linear strands of a non-enhancing structure (red arrows) in the ascending aorta extending to the left common carotid artery (yellow arrow), suggestive of a thrombus
5. Transverse ultrasonography image demonstrating a heterogeneous intrauterine mass containing multiple cystic spaces. Note the absent fetal parts with an associated snow-storm appearance consistent with features of complete molar pregnancy.",0.0095,0.0030,0.0021,0.0017,0.0355,0.1766
ROCOv2_2023_test_000451,XR, Intraoral periapical radiograph at six-month follow-up,"Based on the context of similar medical images:
- Chest radiograph following explantation of the RML valve resulting in significant lung re-expansion and resolution of continuous air leak. RML:
- Chest X-ray revealed acute pulmonary edema
-  The typical chest X-ray finding of a patient with coronavirus disease 2019 infection showing bilateral infiltration.
- X-ray chest showing marked subcutaneous emphysema, pneumomediastinum (blue arrows), and small left apical pneumothorax (red arrow)
- Another example of radiograph categorized as a major discrepancy. A kidney, ureter, and bladder (KUB) radiograph was performed on a 60-year-old male patient with a history of chronic kidney disease (CKD)","1. Chest radiograph following explantation of the RML valve resulting in significant lung re-expansion and resolution of continuous air leak. RML:
2. Chest X-ray revealed acute pulmonary edema
3.  The typical chest X-ray finding of a patient with coronavirus disease 2019 infection showing bilateral infiltration.
4. X-ray chest showing marked subcutaneous emphysema, pneumomediastinum (blue arrows), and small left apical pneumothorax (red arrow)
5. Another example of radiograph categorized as a major discrepancy. A kidney, ureter, and bladder (KUB) radiograph was performed on a 60-year-old man who presented with an acute abdomen. There is an opacity at the course of the right mid ureter with provisional right mid ureteric calculus (black arrow), which the trainee missed.",0.0084,0.0027,0.0018,0.0015,0.0289,0.3872
ROCOv2_2023_test_000452,XR,"X-ray chest showing marked subcutaneous emphysema, pneumomediastinum (blue arrows), and small left apical pneumothorax (red arrow)","Based on the context of similar medical images:
- X-ray of the hand showing an expansile lytic lesion with a pathologic fracture of the third proximal phalanx
- Chest radiograph showing ill-defined opacity suspicious for acute chest syndrome. Chest computed tomography angiography returned negative.
- Chest X-ray revealed acute pulmonary edema
- Mediolateral dislocation after medial cortical hinge fracture. A standard AP radiograph taken on the first postoperative day after biplane LCW-DFO using a TomoFix™ (DePuy Synthes, Raynham, MA, USA) locking compression plate is showing a mediolateral dislocation of > 2 mm","1. X-ray of the hand showing an expansile lytic lesion with a pathologic fracture of the third proximal phalanx
2. Chest radiograph showing ill-defined opacity suspicious for acute chest syndrome. Chest computed tomography angiography returned negative.
3. Chest X-ray revealed acute pulmonary edema
4. Mediolateral dislocation after medial cortical hinge fracture. A standard AP radiograph taken on the first postoperative day after biplane LCW-DFO using a TomoFix™ (DePuy Synthes, Raynham, MA, USA) locking compression plate is showing a mediolateral dislocation of > 2 mm in the coronal plane caused by a medial cortical hinge fracture. Distance d; horizontal distance between the proximal and distal medial cortex
5. Post-operative chest x-ray with a centrally located trachea and no mediastinal mass.",0.0693,0.0083,0.0041,0.0029,0.1171,0.3567
ROCOv2_2023_test_000453,CT,"CT chest showing severe diffuse bilateral pneumonia, extensive pneumomediastinum, pneumopericardium, and subcutaneous emphysema","Based on the context of similar medical images:
- Contrast-enhanced computed tomography showing swelling of the right submandibular lymph node (arrow)
- Abdominal contrast-enhanced computed tomography on postoperative day 7. Sagittal image demonstrating improved celiac artery patency
- CT scan showing a 4.2-cm right breast mass (axial view)
- CT scan revealed the persistence of the air bubble.
- Computed tomography image from Case 2 depicting free intraperitoneal air (arrow).
Describe the current image in clinical terms:","1. Contrast-enhanced computed tomography showing swelling of the right submandibular lymph node (arrow)
2. Abdominal contrast-enhanced computed tomography on postoperative day 7. Sagittal image demonstrating improved celiac artery patency
3. CT scan showing a 4.2-cm right breast mass (axial view)
4. CT scan revealed the persistence of the air bubble.
5. Computed tomography image from Case 2 depicting free intraperitoneal air (arrow).",0.0230,0.0052,0.0032,0.0025,0.0649,0.1945
ROCOv2_2023_test_000454,UNKNOWN,Ventrodorsal radiographic view of the abdomen. Note the position of the calipers to measure the length of each kidney and the vertebral bodies.,"Based on the context of similar medical images:
- Chest X‐ray of the case that is shown bilateral patchy infiltration without cardiomegaly
- Anteroposterior chest radiography demonstrated diffuse reticulonodular opacities (nodular> reticular) involving the bilateral hemithorax with background ground glass haziness.
- Depiction of the posterior lamina of the fascia thoracolumbalis (FTL; yellow arrows) and anterior lamina (white open arrows). The anterior and posterior lamina unite in the lateral raphe (red oval). A venous vessel runs from the lateral raphe to the skin (asterisk). The epimysium (white open arrow) is located at the junction of the fascia thoracolumbalis and epimysium.","1. Chest X‐ray of the case that is shown bilateral patchy infiltration without cardiomegaly
2. Anteroposterior chest radiography demonstrated diffuse reticulonodular opacities (nodular> reticular) involving the bilateral hemithorax with background ground glass haziness.
3. Depiction of the posterior lamina of the fascia thoracolumbalis (FTL; yellow arrows) and anterior lamina (white open arrows). The anterior and posterior lamina unite in the lateral raphe (red oval). A venous vessel runs from the lateral raphe to the skin (asterisk). The epimysium (white arrow) of the erector spinae muscle inseparable from the fascia thoracolumbalis (FTL) near the spinous process. Superficial (two asterisks) and deep (three asterisks) subcutaneous fascia
4. Subcostal Transversus Abdominis Plane Block.
5. Percutaneous pigtail catheter drainage of lymphocele.",0.1000,0.0410,0.0113,0.0059,0.1739,0.2576
ROCOv2_2023_test_000455,UNKNOWN,"(a) Digital subtraction venogram performed by a pigtail catheter demonstrates duplicated IVC, (b) the pigtail catheter is in the right IVC, and (c) completion venogram of suprarenal placement of the IVC filter.","Based on the context of similar medical images:
- Chest X‐ray of the case that is shown bilateral patchy infiltration without cardiomegaly
- Anteroposterior chest radiography demonstrated diffuse reticulonodular opacities (nodular> reticular) involving the bilateral hemithorax with background ground glass haziness.
- Depiction of the posterior lamina of the fascia thoracolumbalis (FTL; yellow arrows) and anterior lamina (white open arrows). The anterior and posterior lamina unite in the lateral raphe (red oval). A venous vessel runs from the lateral raphe to the skin (asterisk). The epimysium (white open arrow) is located at the junction of the fascia thoracolumbalis and epimysium.","1. Chest X‐ray of the case that is shown bilateral patchy infiltration without cardiomegaly
2. Anteroposterior chest radiography demonstrated diffuse reticulonodular opacities (nodular> reticular) involving the bilateral hemithorax with background ground glass haziness.
3. Depiction of the posterior lamina of the fascia thoracolumbalis (FTL; yellow arrows) and anterior lamina (white open arrows). The anterior and posterior lamina unite in the lateral raphe (red oval). A venous vessel runs from the lateral raphe to the skin (asterisk). The epimysium (white arrow) of the erector spinae muscle inseparable from the fascia thoracolumbalis (FTL) near the spinous process. Superficial (two asterisks) and deep (three asterisks) subcutaneous fascia
4. Subcostal Transversus Abdominis Plane Block.
5. CXR on initial presentation.",0.1333,0.0473,0.0124,0.0063,0.2027,0.2742
ROCOv2_2023_test_000456,UNKNOWN,"Measurement of radial artery flow-mediated vasodilatation. A,B,C - three different readings are taken and an average value is taken","Based on the context of similar medical images:
- Trans-esophageal echocardiogram (TEE) Doppler film indicating the right atrium as a single cavity on both sides.RA, right atrium
-  T1 weighted images one hour after hepatocyte-specific agent injection (gadobenate dimeglumine). Hyposignal of the lesion indicates that this is not a hepatocytic tumor.
- Measurements on the proximal trochlear. AEA, Anatomical epicondylar axis; wMT, Width of medial trochlear facet; wLT, Width of lateral trochlear facet; the dMTE, Linear distance of the medial trochlear to the epicondylar axis; the dMTE, Linear distance of the lateral trochlear to the epicondylar axis","1. Trans-esophageal echocardiogram (TEE) Doppler film indicating the right atrium as a single cavity on both sides.RA, right atrium
2.  T1 weighted images one hour after hepatocyte-specific agent injection (gadobenate dimeglumine). Hyposignal of the lesion indicates that this is not a hepatocytic tumor.
3. Measurements on the proximal trochlear. AEA, Anatomical epicondylar axis; wMT, Width of medial trochlear facet; wLT, Width of lateral trochlear facet; the dMTE, Linear distance of the medial trochlear edge; the dLTE, Linear distance of the lateral trochlear edge; and dTG, Linear distance of the trochlear groove
4. Percutaneous pigtail catheter drainage of lymphocele.
5. Diagnostic/investigations",0.0609,0.0073,0.0036,0.0025,0.1208,0.2423
ROCOv2_2023_test_000457,CT,"CT scan of the abdomen with IV contrast after paracentesis. CT scan of the abdomen with IV contrast after abdominal paracentesis showing improved abdominal ascites (yellow arrow), and a new bowel loop inside the umbilical hernia (red arrow).","Based on the context of similar medical images:
-  Chest computed tomography on admission showed bilateral lung infection and bilateral pleural effusions. Black arrows showed bilateral pleural effusion; White arrows showed bilateral lung infection.
- CT scan showing pathologic fracture in the distal aspect of the third proximal phalanx by tumor with chondroid features and extra-osseous soft tissue extension. CT: computed tomography
- T4 level axial computed tomography image.
- CT scan of the chest, coronal slice, showing the RV lead beyond the ventricular wall. RV: right ventricular
- Axial view of computed tomography of the lung demonstrating the lung abscess (asterisk). CT: computed tomography","1.  Chest computed tomography on admission showed bilateral lung infection and bilateral pleural effusions. Black arrows showed bilateral pleural effusion; White arrows showed bilateral lung infection.
2. CT scan showing pathologic fracture in the distal aspect of the third proximal phalanx by tumor with chondroid features and extra-osseous soft tissue extension. CT: computed tomography
3. T4 level axial computed tomography image.
4. CT scan of the chest, coronal slice, showing the RV lead beyond the ventricular wall. RV: right ventricular
5. Axial view of computed tomography of the lung demonstrating the lung abscess (asterisk) within consolidated lung.",0.1417,0.0913,0.0521,0.0331,0.2323,0.2991
ROCOv2_2023_test_000458,XR,Routine X-Ray taken in January 2019 by the primary dentist. Tooth 36 and 46 without any apical osteolysis before the intensive of bruxism started. Both teeth have no signs of caries and no fillings are visible,"Based on the context of similar medical images:
- Chest X-ray PA view: moderate right pleural effusion, minimal left pleural effusion.PA, posteroanterior
- Preoperative lateral ceph radiograph case 2.
- Right lateral thoracic radiograph from a cat with NCM showing a more diffuse form of PE but still with the heaviest infiltrates between the heart and diaphragm
- Infection with human immunodeficiency virus (HIV) is the strongest known risk factor for active tuberculosis (TB), and the risk of developing active TB in people living with HIV (PLWH) is 15–22 times higher than in people without HIV [1]. Active TB may develop in people living with HIV even if they are not infected with HIV [2]","1. Chest X-ray PA view: moderate right pleural effusion, minimal left pleural effusion.PA, posteroanterior
2. Preoperative lateral ceph radiograph case 2.
3. Right lateral thoracic radiograph from a cat with NCM showing a more diffuse form of PE but still with the heaviest infiltrates between the heart and diaphragm
4. Infection with human immunodeficiency virus (HIV) is the strongest known risk factor for active tuberculosis (TB), and the risk of developing active TB in people living with HIV (PLWH) is 15–22 times higher than in people without HIV [1]. Active TB may develop at any stage of HIV infection, but the risk correlates negatively with CD4+ cells count. TB is the leading cause of morbidity, hospitalisations, and mortality in PLWH [1]. There were 214,000 deaths due to TB among HIV-positive people in 2020 worldwide, which accounted for 31.5% of all HIV-related deaths [1,2]. Therefore, it is recommended to screen for TB in HIV-positive patients, and for HIV infection in newly diagnosed TB patients [3,4,5]. Around 16% of all PLWH do not know that they are infected with HIV [1], and about 25% of incident HIV patients present to care with advanced disease [3]. Immunosuppression caused by HIV infection affects clinical and radiologic presentation of TB. Atypical TB presentation is often observed in the late stages of HIV infection [6,7,8,9]. Such atypical TB presentation in a person with HIV infection not yet diagnosed, may be challenging, as described below. A 42-year-old woman of Indian origin was referred to a respiratory medicine department after her chest X-ray (Figure 1) revealed nodular opacifications in the lungs and bilateral pleural effusion (arrows). The patient had a 4-month history of unspecific chest and feet pains, mild dry cough, fatigue, reduced appetite, and body weight loss of 6 kg. She denied dyspnoea, sputum expectoration, haemoptysis, night sweats, or fever. On admission to the hospital, she was in good condition, her vital signs were normal, BMI was 19.2. There was no palpable peripheral lymphadenopathy or oedema; the vesicular breathing sound was reduced bibasiliary on chest auscultation. Blood tests showed elevated CRP—109.4 (N:<5) mg/L and ERS—120 (N: < 12), normal procalcitonin, normal leukocyte and neutrophil counts, decreased lymphocyte count—0.84 × 103 (N:1.18 × 103–3.74 × 103) cells/mm3.
5. Preoperative radiograph",0.0909,0.0083,0.0038,0.0025,0.1266,0.3216
