image_id,modality,ground_truth,generated_caption,retrieved_context,bleu_1,bleu_2,bleu_3,bleu_4,meteor,semantic_similarity
ROCOv2_2023_test_000566,UNKNOWN, Thickened and restricted aortic valve leaflets (yellow arrow) due to leaflet infiltration by glycosaminoglycans are shown in the mid-esophageal long-axis. LA = left atrium; LVOT = left ventricular outflow tract; Ao = aorta; RA = right atrium,"Based on the context of similar medical images:
- Heart ultrasounography. Apical four chamber view. RA right atrium, RV right ventricle, LA left atrium, LV left ventricle
- Vanishing of the left femoral head due to osteonecrosis caused by the infection.The yellow arrow shows that the epiphysis of the femoral head had vanished due to the ongoing osteonecrosis.
- A 30-year-old patient with a normal placenta. Sagittal T2-weighted HASTE sequence showing an inverted pear-shaped uterus and a preserved myometrium-placenta interface (arrows).
- The good position (A) is the case that shows a normal placenta and a preserved myometrium-placenta interface (arrows)","1. Heart ultrasounography. Apical four chamber view. RA right atrium, RV right ventricle, LA left atrium, LV left ventricle
2. Vanishing of the left femoral head due to osteonecrosis caused by the infection.The yellow arrow shows that the epiphysis of the femoral head had vanished due to the ongoing osteonecrosis.
3. A 30-year-old patient with a normal placenta. Sagittal T2-weighted HASTE sequence showing an inverted pear-shaped uterus and a preserved myometrium-placenta interface (arrows).
4. The good position (A) is the case that the tube is 1cm deeper from the margin of the hematoma, and the case where the tube is located outside is called the poor position (B).
5. Contrast extravasation in the sigmoid colon (Arrow).",0.1478,0.0720,0.0166,0.0080,0.2223,0.5992
ROCOv2_2023_test_000567,UNKNOWN,"Representative histopathologic slides from transrectal prostate biopsy showing squamous cell carcinoma intimately mixed with glandular structures encircling a nerve (×400 magnification). IHC: immunohistochemistry; DPIN4 cocktail consisting of racemase, Ker903 (high-molecular weight cytokeratin), and p63.","Based on the context of similar medical images:
-  A bilateral total hip arthroplasty, with a Ti-Por cup on the right and a hydroxyapatite-coated socket on the left. The different surface roughness is evident. Both the cups had good radiographic osseointegration at 3 years.
- The 2D sonographic image of the fetal chest (horizontal section)Congenital diaphragmatic hernia with herniation of the stomach (S) more than halfway past the mid-line (dotted line). The heart (arrows) was shifted into the right thoracic cavity. The right lung was compressed and shrinking (arrowheads).
- Abdominal aortic aneurysm.","1.  A bilateral total hip arthroplasty, with a Ti-Por cup on the right and a hydroxyapatite-coated socket on the left. The different surface roughness is evident. Both the cups had good radiographic osseointegration at 3 years.
2. The 2D sonographic image of the fetal chest (horizontal section)Congenital diaphragmatic hernia with herniation of the stomach (S) more than halfway past the mid-line (dotted line). The heart (arrows) was shifted into the right thoracic cavity. The right lung was compressed and shrinking (arrowheads).
3. Abdominopelvic scan showing a pelvic-abdominal injury, tissue necrosis in places, slightly hand colored by the injection of contrast.
4. A pulmonary artery catheter was placed to guide management
5. Fluoroscopic measurement of the medial hinge index (MHI). ‘A’ is defined as a line from the most proximal and lateral point of the humeral shaft to the most medial humeral head articular surface. ‘B’ is defined as a line from the most proximal and lateral point to the most proximal and medial point of the humeral shaft.",0.1062,0.0308,0.0095,0.0053,0.1179,0.1679
ROCOv2_2023_test_000568,UNKNOWN,"A 3-year-old boy with an accessory spleen.Longitudinal ultrasonography of the spleen shows an approximately 1.2-cm round to oval mass (arrows) with echogenicity identical to that of the spleen at the splenic hilum, suggesting an accessory spleen.","Based on the context of similar medical images:
- Liver tumor on T2.
- Fluoroscopic measurement of the medial hinge index (MHI). ‘A’ is defined as a line from the most proximal and lateral point of the humeral shaft to the most medial humeral head articular surface. ‘B’ is defined as a line from the most proximal and lateral point to the most proximal and medial point of the humeral shaft.
- Color Doppler of the transverse aortic arch (TAA) in a fetus at 27 + 3 weeks of gestation with severe aortic stenosis demonstrating holosystolic reversal of flow in the aortic arch. ‘A’ is defined as a line from the most proximal and lateral point of the aortic arch to the most proximal and medial point of the aortic arch. ‘B’ is defined as a line from","1. Liver tumor on T2.
2. Fluoroscopic measurement of the medial hinge index (MHI). ‘A’ is defined as a line from the most proximal and lateral point of the humeral shaft to the most medial humeral head articular surface. ‘B’ is defined as a line from the most proximal and lateral point to the most proximal and medial point of the humeral shaft.
3. Color Doppler of the transverse aortic arch (TAA) in a fetus at 27 + 3 weeks of gestation with severe aortic stenosis demonstrating holosystolic reversal of flow in the aortic arch.
4. Post‐removal panoramic image of the odontoma with the subsequent alignment of the impacted teeth
5. Improvement of central parenchyma while peripheral emphysema was more prominent at the first follow-up HRCT.",0.0828,0.0326,0.0088,0.0046,0.1624,0.1264
ROCOv2_2023_test_000569,UNKNOWN,A 6-year-old boy with systemic Epstein-Barr virus-positive T-cell lymphoma of childhood.Longitudinal ultrasonography of the spleen shows a heterogeneously hypoechoic mass (arrow) with splenomegaly (11.5 cm).,"Based on the context of similar medical images:
- Lateral projection of skeletally mature feline patient demonstrating the cardiac landmarks for vertebral heart scale (VHS) measurements as described by Buchanan.
- Lateral cephalogram with marked points, lines, and angles presented in Table 1 used to assess vertical and sagittal position of the mandible. A—point A; ANB—angle between lines NA and NB; B—point B; Gn—gnathion; FO plane—functional occlusal plane; ML—mandibular line; N—nasion; NL—nasal line; NL/ML—angle between lines: NL and ML.
- Settings of x and y axes for video analysis of the cephalogram.","1. Lateral projection of skeletally mature feline patient demonstrating the cardiac landmarks for vertebral heart scale (VHS) measurements as described by Buchanan.
2. Lateral cephalogram with marked points, lines, and angles presented in Table 1 used to assess vertical and sagittal position of the mandible. A—point A; ANB—angle between lines NA and NB; B—point B; Gn—gnathion; FO plane—functional occlusal plane; ML—mandibular line; N—nasion; NL—nasal line; NL/ML—angle between lines: NL and ML.
3. Settings of x and y axes for video analysis. C3, third cervical vertebra; C5, fifth cervical vertebra.
4. Fluoroscopic image of Orthokine injection
5. Radiography after filling allograft chip bone following curettage",0.0727,0.0258,0.0085,0.0049,0.1672,0.1087
ROCOv2_2023_test_000570,UNKNOWN,An 83-year-old man with a splenic cyst.Longitudinal ultrasonography of the spleen shows an approximately 4-cm well-defined round anechoic cystic lesion at the splenic upper pole.,"Based on the context of similar medical images:
- Injection of fluid in between the tibial (T) and peroneal (P) nerve.
- Chest X‐ray in 31‐year‐old woman (Case 1) shows diffuse bilateral alveolar opacities
- Measurement of the aortic root at the sinuses of Valsalva. Systolic frame of a cine bSSFP image in the short axis of the aortic root, at the level of the sinuses of Valsalva. Lines display recommended measurements, inner edge to inner edge at the largest sinus-to-sinus dimension and the largest commissure-to-sinus dimension
- Measurement of the aortic root at the sinuses of Valsalva","1. Injection of fluid in between the tibial (T) and peroneal (P) nerve.
2. Chest X‐ray in 31‐year‐old woman (Case 1) shows diffuse bilateral alveolar opacities
3. Measurement of the aortic root at the sinuses of Valsalva. Systolic frame of a cine bSSFP image in the short axis of the aortic root, at the level of the sinuses of Valsalva. Lines display recommended measurements, inner edge to inner edge at the largest sinus-to-sinus dimension and the largest commissure-to-sinus dimension
4. Right lateral radiographic projection of the right humerus including the radius and ulna at day 35 from the bite injury. Severe periosteal proliferation along the extent of the cortical humeral bone with a minimally displaced, transverse, proximal diaphyseal pathologic fracture of the right humerus, consistent with osteomyelitis, is present. The edges of the fracture site are rounded
5. A Tomographic Image of the Shoulder With the Lower Screw Inside the Body of the Scapula.",0.0636,0.0342,0.0103,0.0056,0.1394,0.0956
ROCOv2_2023_test_000571,XR,Preoperative radiograph of the patient with hip osteoarthritis (Kellgren-Lawrence Stage 3).,"Based on the context of similar medical images:
- X-ray of the right femur (AP view) showing DCP and surrounding hyperlucency.AP - anteroposterior,  DCP - dynamic compression plate
- X-ray pelvis with both hips – bilateral rudimentary femoral epiphysis with fragmentation.
- Chest x-ray with hypotransparency of the right lower lobe
- Preoperative X-ray. Preoperative X-ray identifying Hartshill rectangle and sublaminar wires.
- Chest X-ray showing mild hazy density within the lower lung lobes bilaterally without focal consolidation.
Describe the current image in clinical terms:","1. X-ray of the right femur (AP view) showing DCP and surrounding hyperlucency.AP - anteroposterior,  DCP - dynamic compression plate
2. X-ray pelvis with both hips – bilateral rudimentary femoral epiphysis with fragmentation.
3. Chest x-ray with hypotransparency of the right lower lobe
4. Preoperative X-ray. Preoperative X-ray identifying Hartshill rectangle and sublaminar wires.
5. Chest X-ray showing mild hazy density within the lower lung lobes bilaterally without focal consolidation.",0.0745,0.0283,0.0095,0.0056,0.1818,0.3899
ROCOv2_2023_test_000572,UNKNOWN,Vancouver B2 periprosthetic fracture after a fall 8 weeks after surgery.,"Based on the context of similar medical images:
-  A bilateral total hip arthroplasty, with a Ti-Por cup on the right and a hydroxyapatite-coated socket on the left. The different surface roughness is evident. Both the cups had good radiographic osseointegration at 3 years.
- The 2D sonographic image of the fetal chest (horizontal section)Congenital diaphragmatic hernia with herniation of the stomach (S) more than halfway past the mid-line (dotted line). The heart (arrows) was shifted into the right thoracic cavity. The right lung was compressed and shrinking (arrowheads).
- An abdominal aortic aneurysm (arrows) in the right thoracic cavity.","1.  A bilateral total hip arthroplasty, with a Ti-Por cup on the right and a hydroxyapatite-coated socket on the left. The different surface roughness is evident. Both the cups had good radiographic osseointegration at 3 years.
2. The 2D sonographic image of the fetal chest (horizontal section)Congenital diaphragmatic hernia with herniation of the stomach (S) more than halfway past the mid-line (dotted line). The heart (arrows) was shifted into the right thoracic cavity. The right lung was compressed and shrinking (arrowheads).
3. An intracardiac tumor attached to the ventricular septum as observed on four chamber view—LA, left atrium; RA, right atrium; LV, left ventricle; RV, right ventricle.
4. Frog bilateral hips showing bilateral screw failure and progressive slip of the right and left sides.
5. Acute leukemia. Heterogeneous infiltration leading to bilateral parotid gland enlargement, on ultrasonography",0.0164,0.0037,0.0022,0.0018,0.0435,0.3178
ROCOv2_2023_test_000573,MRI,Axial MRI of the head and neck demonstrating a filling defect in the left jugular bulb (red arrow),"Based on the context of similar medical images:
-  Sagittal fat-suppressed proton density-weighted magnetic resonance imaging shows a left transverse patellar fracture (arrow) after the dislocation occurred at physical therapy.
- MRI of a typical residual mass resulting from chemotherapy of left-sided metastatic seminoma: 5 cm para-aortic mass (patient R8 in  Table 1 ). T1-weighted imaging, fat-suppressed mode, coronal section. AA, abdominal aorta; IVC, inferior vena cava; LRV, left renal vein. Arrows denote the residual mass. This patient had an M371 level of relative quantity (RQ) = 1 and an RQ = 0.5 at the time of the dislocation.","1.  Sagittal fat-suppressed proton density-weighted magnetic resonance imaging shows a left transverse patellar fracture (arrow) after the dislocation occurred at physical therapy.
2. MRI of a typical residual mass resulting from chemotherapy of left-sided metastatic seminoma: 5 cm para-aortic mass (patient R8 in  Table 1 ). T1-weighted imaging, fat-suppressed mode, coronal section. AA, abdominal aorta; IVC, inferior vena cava; LRV, left renal vein. Arrows denote the residual mass. This patient had an M371 level of relative quantity (RQ) = 1 and is continuously disease-free for 24 months. This figure illustrates that neither the imaging technique (i.e., MRI) nor the size of the residual mass (5 cm in this case) can safely predict the histology of the residual mass.
3.  MRI scan of both thighs, frontal section. The orange circle shows the abscess near the femur and in intramedullary space. The orange arrow indicates the destructive processes taking place in the left femur. Also, the photo shows the longitudinal air inserts in the interfascial space.
4. MRI with contrast (no significant findings)
5. Sagittal MRI view of the spine (T2-weighted) with a hypersignal in the L2L3 and L5S1 disc spaces",0.0924,0.0485,0.0126,0.0065,0.1839,0.3343
ROCOv2_2023_test_000574,UNKNOWN,Right upper lobe collapse,"Based on the context of similar medical images:
- Fluoroscopic measurement of the medial hinge index (MHI). ‘A’ is defined as a line from the most proximal and lateral point of the humeral shaft to the most medial humeral head articular surface. ‘B’ is defined as a line from the most proximal and lateral point to the most proximal and medial point of the humeral shaft.
- Liver tumor on T2.
- Representative case with pulmonary cryptococcosis showed a nodule accompanied by pleural stretch signs, positive for CrAg in the lung aspirate, but negative in the serum. The patient was confirmed to have PC by histopathological examination. CrAg was negative in the lung aspirate.","1. Fluoroscopic measurement of the medial hinge index (MHI). ‘A’ is defined as a line from the most proximal and lateral point of the humeral shaft to the most medial humeral head articular surface. ‘B’ is defined as a line from the most proximal and lateral point to the most proximal and medial point of the humeral shaft.
2. Liver tumor on T2.
3. Representative case with pulmonary cryptococcosis showed a nodule accompanied by pleural stretch signs, positive for CrAg in the lung aspirate, but negative in the serum. The patient was confirmed to have PC by histopathological examination. CrAg = cryptococcal capsular polysaccharide antigen, PC = pulmonary cryptococcosis.
4. An intracardiac tumor attached to the ventricular septum as observed on four chamber view—LA, left atrium; RA, right atrium; LV, left ventricle; RV, right ventricle.
5.  A bilateral total hip arthroplasty, with a Ti-Por cup on the right and a hydroxyapatite-coated socket on the left. The different surface roughness is evident. Both the cups had good radiographic osseointegration at 3 years.",0.0000,0.0000,0.0000,0.0000,0.0000,0.2501
ROCOv2_2023_test_000575,UNKNOWN,"Mass located in the left pancreas, in contact with the stomach","Based on the context of similar medical images:
- – Baker’s cyst in the posteromedial region of the knee (differential diagnosis of deep vein thrombosis).
- 15-year follow-up radiographs for a patient that underwent staged bilateral THR for AVN at the age of 39, with primary autogenous acetabular impaction grafting performed due to marked cyst formation and sclerosis
- Fluoroscopic measurement of the medial hinge index (MHI). ‘A’ is defined as a line from the most proximal and lateral point of the humeral shaft to the most medial humeral head articular surface. ‘B’ is defined as a line from the most proximal and lateral point of the humeral shaft to the most medial humeral head articular surface.","1. – Baker’s cyst in the posteromedial region of the knee (differential diagnosis of deep vein thrombosis).
2. 15-year follow-up radiographs for a patient that underwent staged bilateral THR for AVN at the age of 39, with primary autogenous acetabular impaction grafting performed due to marked cyst formation and sclerosis
3. Fluoroscopic measurement of the medial hinge index (MHI). ‘A’ is defined as a line from the most proximal and lateral point of the humeral shaft to the most medial humeral head articular surface. ‘B’ is defined as a line from the most proximal and lateral point to the most proximal and medial point of the humeral shaft.
4. An intracardiac tumor attached to the ventricular septum as observed on four chamber view—LA, left atrium; RA, right atrium; LV, left ventricle; RV, right ventricle.
5. A pulmonary artery catheter was placed to guide management",0.0376,0.0169,0.0060,0.0036,0.1037,0.2131
ROCOv2_2023_test_000576,CT,Contrast-enhanced computed tomography showing swelling of the right submandibular lymph node (arrow),"Based on the context of similar medical images:
- Abdominal contrast-enhanced computed tomography on postoperative day 7. Sagittal image demonstrating improved celiac artery patency
- CT Thorax after completing 9 months of medical treatment and surgical debridement of abscess. Shows complete resolution of chest wall mass and intact bony structure underneath.
- Coronal CT image, the largest diameter of the caecum is 10 cm, intestinal pneumatosis is indicated by 1 arrow.
- Preoperative computed tomography scan showed a unilateral absence of the left pulmonary artery.
- The PET-CT examination shows accumulation of the metabolic tracer of a diffuse character due to pulmonary thickening, with ground glass. Conclusions:","1. Abdominal contrast-enhanced computed tomography on postoperative day 7. Sagittal image demonstrating improved celiac artery patency
2. CT Thorax after completing 9 months of medical treatment and surgical debridement of abscess. Shows complete resolution of chest wall mass and intact bony structure underneath.
3. Coronal CT image, the largest diameter of the caecum is 10 cm, intestinal pneumatosis is indicated by 1 arrow.
4. Preoperative computed tomography scan showed a unilateral absence of the left pulmonary artery.
5. The PET-CT examination shows accumulation of the metabolic tracer of a diffuse character due to pulmonary thickening, with ground glass. Concomitant further accumulation of the tracer is found in some lymph nodes in the intercavo-aortic area, inter-portocaval and hepatic hilum. Limited to the resolution capacity of the method (4 mm) no further pathological areas are highlighted accumulation of the radiopharmaceutical in the remaining areas of the body examined.",0.0513,0.0364,0.0226,0.0100,0.1974,0.3130
ROCOv2_2023_test_000577,CT, Computed tomography scanning results (intracranial hemorrhage secondary to intracranial infection).,"Based on the context of similar medical images:
- Chest computed tomography scan showing multiple bilateral bronchopulmonary infiltrates
- Low dose lung CT scan without contrast: multiple patches of ground-glass opacities and consolidations are noted diffusely in both lung parenchyma, which is predominantly distributed in peripheral regions with involvement of 70% of parenchyma.
- Subsequent computed tomography of the abdomen and pelvis showing the progression of splenic enhancement on day two.
- Neck CT showing a left lymph node conglomerate with hypodense images due to necrotic changes, loss of cleavage plane with muscle structures, and mass effect on the ipsilateral jugular vein.CT: computed tomography","1. Chest computed tomography scan showing multiple bilateral bronchopulmonary infiltrates
2. Low dose lung CT scan without contrast: multiple patches of ground-glass opacities and consolidations are noted diffusely in both lung parenchyma, which is predominantly distributed in peripheral regions with involvement of 70% of parenchyma.
3. Subsequent computed tomography of the abdomen and pelvis showing the progression of splenic enhancement on day two.
4. Neck CT showing a left lymph node conglomerate with hypodense images due to necrotic changes, loss of cleavage plane with muscle structures, and mass effect on the ipsilateral jugular vein.CT: computed tomography
5. CT chest (axial image) revealed interval reduction of the right hilar mass (vertical blue arrow) with decreased RUL opacities in comparison to Figure 2A (horizontal blue arrow)RUL: right upper lobe",0.0354,0.0178,0.0066,0.0040,0.1854,0.4836
ROCOv2_2023_test_000578,UNKNOWN,Delineation of the papilla in the longitudinal view. The papilla and pancreatobiliary ducts penetrating the duodenal muscular layer are delineated simultaneously in the longitudinal view,"Based on the context of similar medical images:
- Ventrodorsal radiographic view of the abdomen. Note the position of the calipers to measure the length of each kidney and the vertebral bodies.
- The 2D sonographic image of the fetal chest (horizontal section)Congenital diaphragmatic hernia with herniation of the stomach (S) more than halfway past the mid-line (dotted line). The heart (arrows) was shifted into the right thoracic cavity. The right lung was compressed and shrinking (arrowheads).
- Coronal T1 postcontrast FS sequence shows heterogeneous enhancement.
-  A bilateral total hip arthroplasty, with a Ti-shaped femoral head, was performed. The left femoral head was displaced to the right.","1. Ventrodorsal radiographic view of the abdomen. Note the position of the calipers to measure the length of each kidney and the vertebral bodies.
2. The 2D sonographic image of the fetal chest (horizontal section)Congenital diaphragmatic hernia with herniation of the stomach (S) more than halfway past the mid-line (dotted line). The heart (arrows) was shifted into the right thoracic cavity. The right lung was compressed and shrinking (arrowheads).
3. Coronal T1 postcontrast FS sequence shows heterogeneous enhancement.
4.  A bilateral total hip arthroplasty, with a Ti-Por cup on the right and a hydroxyapatite-coated socket on the left. The different surface roughness is evident. Both the cups had good radiographic osseointegration at 3 years.
5. Brightness amplitude scan of right eye showing dome shaped elevation with a high reflective elevation at Inferotemporal quadrant suggestive of scolex.",0.0692,0.0328,0.0094,0.0051,0.1236,0.3111
ROCOv2_2023_test_000579,CT,A PET-CT Scan Showing a Rectal Mass.,"Based on the context of similar medical images:
-  Chest computed tomography on admission showed bilateral lung infection and bilateral pleural effusions. Black arrows showed bilateral pleural effusion; White arrows showed bilateral lung infection.
- CT head sagittal view plain revealed multiple white matter hypodensities concerning septic emboli (Red arrows).
- Chest CT after lung surgery and after two cycles of postoperative treatment. The right pleural effusion decreased significantly.
- CT Thorax after completing 9 months of medical treatment and surgical debridement of abscess. Shows complete resolution of chest wall mass and intact bony structure underneath.
- Paranasal axial CT scan shows right ethmoid sinus and nasal septum.","1.  Chest computed tomography on admission showed bilateral lung infection and bilateral pleural effusions. Black arrows showed bilateral pleural effusion; White arrows showed bilateral lung infection.
2. CT head sagittal view plain revealed multiple white matter hypodensities concerning septic emboli (Red arrows).
3. Chest CT after lung surgery and after two cycles of postoperative treatment. The right pleural effusion decreased significantly.
4. CT Thorax after completing 9 months of medical treatment and surgical debridement of abscess. Shows complete resolution of chest wall mass and intact bony structure underneath.
5. Paranasal axial CT scan shows right ethmoid sinus and nasal cavity mass with orbital and intracranial involvement.",0.0250,0.0046,0.0026,0.0020,0.1644,0.2885
ROCOv2_2023_test_000580,UNKNOWN,Longitudinal scan with evidence of B-lines: vertical artifacts perpendicular to the pleural line are indicative of inflammation or interstitial edema.,"Based on the context of similar medical images:
- Fluoroscopic measurement of the medial hinge index (MHI). ‘A’ is defined as a line from the most proximal and lateral point of the humeral shaft to the most medial humeral head articular surface. ‘B’ is defined as a line from the most proximal and lateral point to the most proximal and medial point of the humeral shaft.
-  A bilateral total hip arthroplasty, with a Ti-Por cup on the right and a hydroxyapatite-coated socket on the left. The different surface roughness is evident. Both the cups had good radiographic osseointegration at 3 months.","1. Fluoroscopic measurement of the medial hinge index (MHI). ‘A’ is defined as a line from the most proximal and lateral point of the humeral shaft to the most medial humeral head articular surface. ‘B’ is defined as a line from the most proximal and lateral point to the most proximal and medial point of the humeral shaft.
2.  A bilateral total hip arthroplasty, with a Ti-Por cup on the right and a hydroxyapatite-coated socket on the left. The different surface roughness is evident. Both the cups had good radiographic osseointegration at 3 years.
3. An intracardiac tumor attached to the ventricular septum as observed on four chamber view—LA, left atrium; RA, right atrium; LV, left ventricle; RV, right ventricle.
4. 15-year follow-up radiographs for a patient that underwent staged bilateral THR for AVN at the age of 39, with primary autogenous acetabular impaction grafting performed due to marked cyst formation and sclerosis
5. Liver tumor on T2.",0.0690,0.0245,0.0081,0.0046,0.1433,0.2621
ROCOv2_2023_test_000581,UNKNOWN,"Longitudinal scan with presence of massive pleural effusion above the diaphragmatic line in pleural cavity, with atelectasis of adjacent lung parenchyma.","Based on the context of similar medical images:
- 15-year follow-up radiographs for a patient that underwent staged bilateral THR for AVN at the age of 39, with primary autogenous acetabular impaction grafting performed due to marked cyst formation and sclerosis
- Fluoroscopic measurement of the medial hinge index (MHI). ‘A’ is defined as a line from the most proximal and lateral point of the humeral shaft to the most medial humeral head articular surface. ‘B’ is defined as a line from the most proximal and lateral point to the most proximal and medial point of the humeral shaft.
- An intracardiac tumor attached to the superior vena cava","1. 15-year follow-up radiographs for a patient that underwent staged bilateral THR for AVN at the age of 39, with primary autogenous acetabular impaction grafting performed due to marked cyst formation and sclerosis
2. Fluoroscopic measurement of the medial hinge index (MHI). ‘A’ is defined as a line from the most proximal and lateral point of the humeral shaft to the most medial humeral head articular surface. ‘B’ is defined as a line from the most proximal and lateral point to the most proximal and medial point of the humeral shaft.
3. An intracardiac tumor attached to the ventricular septum as observed on four chamber view—LA, left atrium; RA, right atrium; LV, left ventricle; RV, right ventricle.
4. A pulmonary artery catheter was placed to guide management
5.  A bilateral total hip arthroplasty, with a Ti-Por cup on the right and a hydroxyapatite-coated socket on the left. The different surface roughness is evident. Both the cups had good radiographic osseointegration at 3 years.",0.0583,0.0221,0.0075,0.0043,0.1467,0.2264
ROCOv2_2023_test_000582,CT,"Chest CT showing mild pericardial effusion, no evidence of inflammation or cardiomyopathy","Based on the context of similar medical images:
-  Chest computed tomography on admission showed bilateral lung infection and bilateral pleural effusions. Black arrows showed bilateral pleural effusion; White arrows showed bilateral lung infection.
- Abdominal and pelvic CT with intravenous contrast. Coronal image illustrating dilated fluid-filled loops of the small intestine consistent with high-grade mechanical obstruction.
- CT chest (axial image) revealed interval reduction of the right hilar mass (vertical blue arrow) with decreased RUL opacities in comparison to Figure 2A (horizontal blue arrow)RUL: right upper lobe
- Chest CT after lung surgery and after two cycles of postoperative treatment. The right pleural effusion (black arrow) has disappeared. The left pleural effusion (white arrow) has disappeared.","1.  Chest computed tomography on admission showed bilateral lung infection and bilateral pleural effusions. Black arrows showed bilateral pleural effusion; White arrows showed bilateral lung infection.
2. Abdominal and pelvic CT with intravenous contrast. Coronal image illustrating dilated fluid-filled loops of the small intestine consistent with high-grade mechanical obstruction.
3. CT chest (axial image) revealed interval reduction of the right hilar mass (vertical blue arrow) with decreased RUL opacities in comparison to Figure 2A (horizontal blue arrow)RUL: right upper lobe
4. Chest CT after lung surgery and after two cycles of postoperative treatment. The right pleural effusion decreased significantly.
5. CT head sagittal view plain revealed multiple white matter hypodensities concerning septic emboli (Red arrows).",0.0290,0.0145,0.0054,0.0033,0.1459,0.3456
ROCOv2_2023_test_000583,UNKNOWN,"Colorwash of the proton isodose distribution on an axial slice at the level of the heart. The red represents the high prescribed dose intended for the target at risk for breast cancer, green mid-level dose, and blue low dose of the proton dose","Based on the context of similar medical images:
- Transthoracic echocardiography showed a heterogeneous and irregular mass-like lesion measuring approximately 45×40 mm on the right ventricular free wall. Part of it protruded into the epicardium. LA, left atrium; LV, left ventricle; RA, right atrium; RV, right ventricle.
- Post-contrast dorsal T1W image showing the contrast enhancement of the lamina of L2 in the middle of the mass (blue arrow).
- Coronal T1 postcontrast FS sequence shows heterogeneous enhancement.
- Subcostal Transversus Abdominis Plane Block.
- Post-contrast dorsal T1W image showing the contrast enhancement of the lamina of L2 in the middle of the mass (blue arrow).","1. Transthoracic echocardiography showed a heterogeneous and irregular mass-like lesion measuring approximately 45×40 mm on the right ventricular free wall. Part of it protruded into the epicardium. LA, left atrium; LV, left ventricle; RA, right atrium; RV, right ventricle.
2. Post-contrast dorsal T1W image showing the contrast enhancement of the lamina of L2 in the middle of the mass (blue arrow).
3. Coronal T1 postcontrast FS sequence shows heterogeneous enhancement.
4. Subcostal Transversus Abdominis Plane Block.
5. Large right pleural effusion with multiple air-fluid levels (red arrow) and subcutaneous emphysema (red circle) involving the anterior right chest wall.  ",0.1280,0.0556,0.0136,0.0067,0.1933,0.2234
ROCOv2_2023_test_000584,CT,"CT abdomen and pelvis showing irregular exophytic soft tissue mass within the ascending colon, with enlarged retroperitoneal lymph nodes","Based on the context of similar medical images:
- CT abdomen axial view revealing a large portocaval lymph node (arrows) and low attenuation suggesting a large necrotic node with splenic lesion
- CT transverse imaging seven months prior to presentation. Arrows show the 5.8 x 3.9 x 8.7 cm left perinephric hematoma
- Computed tomography imaging. Chest computed tomography revealed an isolated anterior mediastinal mass with a maximum diameter measuring 22 mm without invasion to the surrounding tissues
- Thoracic computed tomography (CT) at day 9 after admission revealed a bilateral central pulmonary embolism.
- Postoperative computed tomography angiography showing a large perinephric hematoma","1. CT abdomen axial view revealing a large portocaval lymph node (arrows) and low attenuation suggesting a large necrotic node with splenic lesion
2. CT transverse imaging seven months prior to presentation. Arrows show the 5.8 x 3.9 x 8.7 cm left perinephric hematoma
3. Computed tomography imaging. Chest computed tomography revealed an isolated anterior mediastinal mass with a maximum diameter measuring 22 mm without invasion to the surrounding tissues
4. Thoracic computed tomography (CT) at day 9 after admission revealed a bilateral central pulmonary embolism.
5. Postoperative computed tomography angiography showing that the left internal mammary artery graft was patent, with good distal run-off in the left anterior descending artery.",0.0714,0.0254,0.0084,0.0048,0.1712,0.4200
ROCOv2_2023_test_000585,CT,"Coronal View of CT abdomen/pelvis with IV contrast. CT: Computed tomography; IV: IntravenousThe image depicts an abscess (50.8 x 60.0 x 60.0 mm, red arrow) with surrounding inflammation of the small bowel and sigmoid colon","Based on the context of similar medical images:
- Thoracic computed tomography (CT) at day 9 after admission revealed a bilateral central pulmonary embolism.
- Chest computed tomography scan showing multiple bilateral bronchopulmonary infiltrates
- The PET-CT examination shows accumulation of the metabolic tracer of a diffuse character due to pulmonary thickening, with ground glass. Concomitant further accumulation of the tracer is found in some lymph nodes in the intercavo-aortic area, inter-portocaval and hepatic hilum. Limited to the resolution capacity of the method (4 mm) no further pathological areas are highlighted accumulation of the radiopharmaceutical in the remaining areas of the thorax.","1. Thoracic computed tomography (CT) at day 9 after admission revealed a bilateral central pulmonary embolism.
2. Chest computed tomography scan showing multiple bilateral bronchopulmonary infiltrates
3. The PET-CT examination shows accumulation of the metabolic tracer of a diffuse character due to pulmonary thickening, with ground glass. Concomitant further accumulation of the tracer is found in some lymph nodes in the intercavo-aortic area, inter-portocaval and hepatic hilum. Limited to the resolution capacity of the method (4 mm) no further pathological areas are highlighted accumulation of the radiopharmaceutical in the remaining areas of the body examined.
4. Chest CT showing penetration of the lower left lobe that reached the left dorsal chest wall. The yellow arrows show the knife secured with a towel or tape. The black arrows show the knife penetrating to the dorsal muscle layer of the 9th intercostal space. The red arrows show that there is no massive pleural effusion. (For interpretation of the references to colour in this figure legend, the reader is referred to the web version of this article.)
5.  Computed tomography showing mural thickening at the hepatic flexure (blue arrow) and splenic flexure (yellow arrow).",0.1239,0.0470,0.0126,0.0065,0.2273,0.3394
