image_id,modality,ground_truth,generated_caption,retrieved_context,bleu_1,bleu_2,bleu_3,bleu_4,meteor,semantic_similarity
ROCOv2_2023_test_000969,UNKNOWN,"Quantitative estimation of left ventricle (LV) function using fractional shortening. The upper half of the image displays the placement of M-mode line through the left ventricle in a parasternal short axis view of the heart. The lower half of the image displays the M-mode output. Left ventricle systolic and diastolic diameters are measured to calculate fractional shortening. The scale represents the depth of imaging. LV, Left ventricle.","Based on the context of similar medical images:
- A typical radiogram of the videofluoroscopy (VFS).
- Enlarged mediastinal lymph node, 16.7 mm.
- A 67-year-old woman with a thoracic meningocele in the right paravertebral mediastinum.An axial T2-weighted image at the level of T10–T11 shows a cystic mass extending out from the thoracic spinal canal through the widened right neural foramen (arrow). It can be observed that the mass communicates with the thecal sac.
- Hemorrhagic CVA in left frontal lobe
- Sagittal view of the mycotic lesion in the left frontal lobe","1. A typical radiogram of the videofluoroscopy (VFS).
2. Enlarged mediastinal lymph node, 16.7 mm.
3. A 67-year-old woman with a thoracic meningocele in the right paravertebral mediastinum.An axial T2-weighted image at the level of T10–T11 shows a cystic mass extending out from the thoracic spinal canal through the widened right neural foramen (arrow). It can be observed that the mass communicates with the thecal sac.
4. Hemorrhagic CVA in left frontal lobe
5. Sagittal view of the mycotic abdominal aneurysm",0.2718,0.1154,0.0509,0.0191,0.1906,0.2315
ROCOv2_2023_test_000970,UNKNOWN,"Right upper quadrant view of thoracic-abdominal cavity demonstrating liver, pleural effusion, consolidated lung and the spine sign.","Based on the context of similar medical images:
- Axial T1 postcontrast sequence reveals thick, an irregular peripheral rim of enhancement in the right paravertebral region of the base of the skull and enhancing adjacent bone marrow of atlas vertebra representing skull base osteomyelitis with abscess formation (blue arrow). A note is made of enhancing meninges in the thecal space representing meningitis (red arrow).
- EUS shows multiple stones in a dilated common bile duct.
-  Right side adrenal abscess with calcification (coronal view).
- Sagittal view of the retroperitoneal mass
- Right ventricle inflow view showing large mobile thrombus crossing the common bile duct","1. Axial T1 postcontrast sequence reveals thick, an irregular peripheral rim of enhancement in the right paravertebral region of the base of the skull and enhancing adjacent bone marrow of atlas vertebra representing skull base osteomyelitis with abscess formation (blue arrow). A note is made of enhancing meninges in the thecal space representing meningitis (red arrow).
2. EUS shows multiple stones in a dilated common bile duct.
3.  Right side adrenal abscess with calcification (coronal view).
4. Sagittal view of the retroperitoneal mass
5. Right ventricle inflow view showing large mobile thrombus crossing the tricuspid valve (arrow)",0.0598,0.0227,0.0077,0.0045,0.1178,0.2329
ROCOv2_2023_test_000971,US,"Airway ultrasound image at the level of thyroid gland demonstrating laryngeal air column width (arrow). TG, thyroid gland; SM, strap muscles.","Based on the context of similar medical images:
- Ultrasound image demonstrates the OGT balloon (white arrows) with magnets (black arrow) in a patient with an abdominal wall to stomach depth of 2 cm.
- Longitudinal view of emergency ultrasound of right subclavian vein without augmentation
- Thyroid ultrasound shows a left‐sided solid hypoechoic nodule measuring 5 x 4.5 mm in size with irregular borders and multiple punctuate echogenic foci, compatible with Thyroid Imaging Reporting and Data System (TI‐RADS) 5
- Endoscopic ultrasound showing fistulous tract to the stomach.
- Ultrasound image of the umbilical cord of a sheep in B-mode","1. Ultrasound image demonstrates the OGT balloon (white arrows) with magnets (black arrow) in a patient with an abdominal wall to stomach depth of 2 cm.
2. Longitudinal view of emergency ultrasound of right subclavian vein without augmentation
3. Thyroid ultrasound shows a left‐sided solid hypoechoic nodule measuring 5 x 4.5 mm in size with irregular borders and multiple punctuate echogenic foci, compatible with Thyroid Imaging Reporting and Data System (TI‐RADS) 5
4. Endoscopic ultrasound showing fistulous tract to the stomach.
5. Ultrasound image of the umbilical cord of a sheep in B-Mode on day 35 of pregnancy. Red arrow - umbilical cord, white arrow - embryo, arrowhead - embryonic vesicle sac.",0.1081,0.0443,0.0122,0.0064,0.2173,0.4221
ROCOv2_2023_test_000972,CT,CT imaging revealed choledocholithiasis with upstream dilatation of the biliary tree,"Based on the context of similar medical images:
-  Abnormally distended cecum on axial view of CT abdomen/pelvis.
- Imaging of Case 1: temporal bone CT (right)Affected side.CT, computed tomography.
- CT scan of thorax (axial) with pneumomediastinum.
- Micro-CT slice through a pheasant carcass.This shows a whole shotgun pellet, a small metal fragment and a probable bone fragment. Note the obvious blooming artefact effect around the shotgun pellet.
- Computed tomography scan showed neoplastic invasion of the entire thoracic aorta.
Describe the current image in the context of the patient's medical history.","1.  Abnormally distended cecum on axial view of CT abdomen/pelvis.
2. Imaging of Case 1: temporal bone CT (right)Affected side.CT, computed tomography.
3. CT scan of thorax (axial) with pneumomediastinum.
4. Micro-CT slice through a pheasant carcass.This shows a whole shotgun pellet, a small metal fragment and a probable bone fragment. Note the obvious blooming artefact effect around the shotgun pellet.
5. Computed tomography scan showed neoplastic invasion of the entire thoracic aorta.",0.0455,0.0204,0.0073,0.0044,0.1780,0.2408
ROCOv2_2023_test_000973,UNKNOWN,"Initial CXR with compressed right lung, possible mass lesion and pleural effusion.","Based on the context of similar medical images:
- Eric Williams Medical Sciences Complex for thoracic surgical management of bilateral spontaneous pneumothoraxes and a left-sided hydrothorax
- Demonstration of measuring regions of intrest on T2-weighted axial MR
- Post-contrast SPGR coronal—intensely enhancing tumor along the right ECA (orange arrows)—perivascular spread. Right CCA bifurcation is labeled with green arrow. Perineural tumor component along right mandibular nerve through widened foramen ovale is labelled with blue arrow.
- Multifocal prostate cancer seen as hypointense lesions on T2-weighted imaging (star), obscuring the right CCA bifurcation (green arrow)","1. Eric Williams Medical Sciences Complex for thoracic surgical management of bilateral spontaneous pneumothoraxes and a left-sided hydrothorax
2. Demonstration of measuring regions of intrest on T2-weighted axial MR
3. Post-contrast SPGR coronal—intensely enhancing tumor along the right ECA (orange arrows)—perivascular spread. Right CCA bifurcation is labeled with green arrow. Perineural tumor component along right mandibular nerve through widened foramen ovale is labelled with blue arrow.
4. Multifocal prostate cancer seen as hypointense lesions on T2-weighted imaging (star), obscuring the boundaries between peripheral and transition zone, making zonal segmentation challenging.
5. Increased size lymph nodes of reactive appearance in mesenteral location.",0.0476,0.0068,0.0035,0.0026,0.1299,0.2148
ROCOv2_2023_test_000974,UNKNOWN,"Postoperative CXR revealing complete lung expansion, no associated pneumothorax, no effusion.","Based on the context of similar medical images:
- Orthopantomogram of the lower jaw of the patient.
- Endotracheal intubation. High frequency 5-10 MHz linear probe with probe marker facing toward patients’ right side, placed at base of neck midline just superior to suprasternal notch. “Bullet sign” of proper endotracheal intubation seen here, with hyperechoic air-mucosal interface and posterior shadowing. 
- Axial T2-weighted image of the pelvis at 1 month after radiotherapy. Temporary tumor progression is seen (yellow arrow).
- Left cardiac catheterization showing an approximately 40% proximal stenosis of the left anterior descending coronary artery.","1. Orthopantomogram of the lower jaw of the patient.
2. Endotracheal intubation. High frequency 5-10 MHz linear probe with probe marker facing toward patients’ right side, placed at base of neck midline just superior to suprasternal notch. “Bullet sign” of proper endotracheal intubation seen here, with hyperechoic air-mucosal interface and posterior shadowing. 
3. Axial T2-weighted image of the pelvis at 1 month after radiotherapy. Temporary tumor progression is seen (yellow arrow).
4. Left cardiac catheterization showing an approximately 40% proximal to mid-LAD lesion. Yellow arrows show mid-LAD lesion. LAD: left anterior descending.
5. A 39-year-old patient with no signs of placenta accreta. Axial T2-weighted HASTE sequence showing normal intraplacental flow voids near the umbilical cord insertion site (arrow).",0.0268,0.0049,0.0028,0.0021,0.0630,0.3398
ROCOv2_2023_test_000975,UNKNOWN,Follow-up bone length study. A bone length study from 14 months after the arthrodesis demonstrates a minor leg-length discrepancy.,"Based on the context of similar medical images:
- Multifocal prostate cancer seen as hypointense lesions on T2-weighted imaging (star), obscuring the boundaries between peripheral and transition zone, making zonal segmentation challenging.
- Increased size lymph nodes of reactive appearance in mesenteral location.
- The transverse diameter and the greatest anteroposterior diameter on the level with the upper pole of the right kidney.
- Eric Williams Medical Sciences Complex for thoracic surgical management of bilateral spontaneous pneumothoraxes and a left-sided hydrothorax
- Initial CXR with compressed right lung, possible mass lesion and pleural effusion.
Describe the current image in the context of similar medical images.","1. Multifocal prostate cancer seen as hypointense lesions on T2-weighted imaging (star), obscuring the boundaries between peripheral and transition zone, making zonal segmentation challenging.
2. Increased size lymph nodes of reactive appearance in mesenteral location.
3. The transverse diameter and the greatest anteroposterior diameter on the level with the upper pole of the right kidney.
4. Eric Williams Medical Sciences Complex for thoracic surgical management of bilateral spontaneous pneumothoraxes and a left-sided hydrothorax
5. Initial CXR with compressed right lung, possible mass lesion and pleural effusion.",0.0345,0.0055,0.0030,0.0022,0.0820,0.1622
ROCOv2_2023_test_000976,UNKNOWN,Transesophageal echocardiogram image demonstrates interventricular septal aneurysm,"Based on the context of similar medical images:
- Barium meal. Giant ulcer with a clover-leaf deformity in the median third of the stomach, a pseudoneoplastic benign giant ulcer.
- Minimal or no contrast on the film seen after maximal contrast injection.
- Arrow shows ULP at the distal arch.
- Ultrasonography of bladder hernia.Ultrasonography reveals an anechoic compressible cyst (asterisk) beside the external iliac artery (EIA), with a tract extending to the bladder (arrowhead). ILA, iliacus muscle; PUB, pubic bone.
- Right ventricle inflow view showing large mobile thrombus in the right ventricle.","1. Barium meal. Giant ulcer with a clover-leaf deformity in the median third of the stomach, a pseudoneoplastic benign giant ulcer.
2. Minimal or no contrast on the film seen after maximal contrast injection.
3. Arrow shows ULP at the distal arch.
4. Ultrasonography of bladder hernia.Ultrasonography reveals an anechoic compressible cyst (asterisk) beside the external iliac artery (EIA), with a tract extending to the bladder (arrowhead). ILA, iliacus muscle; PUB, pubic bone.
5. Right ventricle inflow view showing large mobile thrombus crossing the tricuspid valve (arrow)",0.0000,0.0000,0.0000,0.0000,0.0284,0.3060
ROCOv2_2023_test_000977,UNKNOWN,"Thoracic aortic aneurysm repair (TEVAR) in a 49-year-old man with type B aortic dissection (TBAD). Note the exclusion of the large, false channel (asterisk) after graft implantation and patency of the transposed left subclavian artery (LSCLA) and left vertebral artery (LVA).","Based on the context of similar medical images:
- Radiographic control in the intensive care unit after the placement of the transvenous pacemaker. The arrow shows the end of the vascular access located in the left atrium.
- The echocardiogram in the parasternal long-axis view shows an increased left ventricular diastolic diameter.
- Appearance after the application of Biodentine™.
- Coronal slice through the posterior end of the cribriform plate. Unpneumatized (arrowheads) nasal roof (type I).
-  Echocardiography on admission. Left ventricular enlargement and left ventricular systolic function was significantly reduced. The ejection fraction was significantly increased.","1. Radiographic control in the intensive care unit after the placement of the transvenous pacemaker. The arrow shows the end of the vascular access located in the left atrium.
2. The echocardiogram in the parasternal long-axis view shows an increased left ventricular diastolic diameter.
3. Appearance after the application of Biodentine™.
4. Coronal slice through the posterior end of the cribriform plate. Unpneumatized (arrowheads) nasal roof (type I).
5.  Echocardiography on admission. Left ventricular enlargement and left ventricular systolic function was significantly reduced. The ejection fraction was 28.48%.",0.1532,0.0746,0.0172,0.0083,0.1661,0.3793
ROCOv2_2023_test_000978,MRI,Sagittal gradient echo MRI image that shows patella-tendon complete proximal rupture. Proximal retraction of the patella,"Based on the context of similar medical images:
- MRI shows in the cranial planes the lesion abuts the left suprahepatic vein (axial T1w post-Gd delayed phase).T1w post-Gd: T1-weighted post-gadolinium
- Acute Necrotizing Encephalopathy (Local case). (Personal case of APN and JMW): Axial T-2 weighted MRI of a 9-year-old girl with who presented with classical clinical features of ANE and was admitted to the local paediatric intensive care unit. The MRI shows the classical symmetrical involvement of both thalami (with a target appearance) and symmetrical external capsular necrosis of the left suprahepatic vein.","1. MRI shows in the cranial planes the lesion abuts the left suprahepatic vein (axial T1w post-Gd delayed phase).T1w post-Gd: T1-weighted post-gadolinium
2. Acute Necrotizing Encephalopathy (Local case). (Personal case of APN and JMW): Axial T-2 weighted MRI of a 9-year-old girl with who presented with classical clinical features of ANE and was admitted to the local paediatric intensive care unit. The MRI shows the classical symmetrical involvement of both thalami (with a target appearance) and symmetrical external capsular white matter affected. She had brainstem involvement (not shown) and was treated with intravenous methylprednisolone early. She survived with mild to moderate neurological sequelae. She was the first in her family to be genetically confirmed as positive for a RANBP2 mutation, with two of her cousins having been previously affected. The genetic result assisted with identification of at-risk family members, counseling and subsequent preventative measures including vaccination and early ANE ‘crisis’ management.
3. Magnetic resonance imaging with contrast revealed filling defect of the superior sagittal sinus (white arrow) that confirm the diagnosis of cerebral venous sinus thrombosis. A, anterior; P, posterior; H, head; F, foot.
4. Magnetic resonance imaging. T2-weighted images showed hyperintense lesion with a size of 20 × 31 mm (arrow).
5. Magnetic resonance imaging of the chest showing osteomyelitis in the manubrium (arrow) with associated phlegmonous change and evidence of septic arthritis (arrow) in the left sternoclavicular joint",0.0463,0.0208,0.0074,0.0044,0.1634,0.2293
ROCOv2_2023_test_000979,UNKNOWN,Contrast tubogram showing the tip of the jejunal extension has curled on itself at the duodeno-jejunal (DJ) flexure (yellow arrow). The inner (jejunal) tubing is not present within the external PEG tubing (external to the patient). Impression likely disconnected with contrast seen in both the stomach and the jejunum.,"Based on the context of similar medical images:
- Improvement of central parenchyma while peripheral emphysema was more prominent at the first follow-up HRCT.
- Chest X‐ray of the case that is shown bilateral patchy infiltration without cardiomegaly
- Measurement example for a patient with high-grade extracranial ICA stenosis on the right side. SI (signal inentsity) ratio = mean SI-contralesional:mean SI-lesional = 233.77:181.38 = 1.289
- Supra-sternal view: vegetation attached to the wall of the descending aorta","1. Improvement of central parenchyma while peripheral emphysema was more prominent at the first follow-up HRCT.
2. Chest X‐ray of the case that is shown bilateral patchy infiltration without cardiomegaly
3. Measurement example for a patient with high-grade extracranial ICA stenosis on the right side. SI (signal inentsity) ratio = mean SI-contralesional:mean SI-lesional = 233.77:181.38 = 1.289
4. Supra-sternal view: vegetation attached to the wall of the descending aorta.
5. Venogram of the Right Femoral Vein OcclusionA venogram clarified the right femoral vein occlusion.",0.2000,0.0845,0.0205,0.0101,0.1520,0.1274
ROCOv2_2023_test_000980,UNKNOWN,Fluoroscopic view of the abdomen-pelvis. The jejunal extension shows curled up segment within the stomach (yellow arrow).,"Based on the context of similar medical images:
- Right lateral radiographic projection of the right humerus including the radius and ulna at day 35 from the bite injury. Severe periosteal proliferation along the extent of the cortical humeral bone with a minimally displaced, transverse, proximal diaphyseal pathologic fracture of the right humerus, consistent with osteomyelitis, is present. The edges of the fracture site are rounded
- EUS shows multiple stones in a dilated common bile duct.
- Measurement of the Q-angle. The angle between the line connecting the center of the patella and the tibial tuberosity, and the line connecting the center of the patella and the center of the tibial tuberosity.","1. Right lateral radiographic projection of the right humerus including the radius and ulna at day 35 from the bite injury. Severe periosteal proliferation along the extent of the cortical humeral bone with a minimally displaced, transverse, proximal diaphyseal pathologic fracture of the right humerus, consistent with osteomyelitis, is present. The edges of the fracture site are rounded
2. EUS shows multiple stones in a dilated common bile duct.
3. Measurement of the Q-angle. The angle between the line connecting the center of the patella and the tibial tuberosity, and the line connecting the center of the patella and the anterior superior iliac spine was defined as the Q-angle
4. Echocardiography apical four-chamber view showing left atrial myxoma
5. Right ventricle inflow view showing large mobile thrombus crossing the tricuspid valve (arrow)",0.0565,0.0303,0.0091,0.0050,0.1118,0.2489
ROCOv2_2023_test_000981,CT,CT scan of the abdomen and pelvis. CT scan of the abdomen and pelvis in coronal view demonstrates an enlarged spleen measuring 13.8 cm (red arrow) with a band of hypoattenuation that likely represents an infarction (blue arrow).,"Based on the context of similar medical images:
-  Retroperitoneal mass detected on enhanced abdominal computed tomography. The yellow arrow indicates the tumor was closely related to the liver.
- PET-CT demonstrates the tumor intensely increased FDG uptake with bony metastases (arrowhead).
-  Computed tomography of the head showing large intraparenchymal hemorrhage of the left anterior temporal lobe and left inferior frontal lobe (arrows) with surrounding edema and mass effect.
- CT scan image showing the extension of the dissection to the iliac arteries.
- CBCT of the axial section showing the root of 38-48 not completely formed and the impacted teeth in horizontally placed in the anterior teeth (arrows)","1.  Retroperitoneal mass detected on enhanced abdominal computed tomography. The yellow arrow indicates the tumor was closely related to the liver.
2. PET-CT demonstrates the tumor intensely increased FDG uptake with bony metastases (arrowhead).
3.  Computed tomography of the head showing large intraparenchymal hemorrhage of the left anterior temporal lobe and left inferior frontal lobe (arrows) with surrounding edema and mass effect.
4. CT scan image showing the extension of the dissection to the iliac arteries.
5. CBCT of the axial section showing the root of 38-48 not completely formed and the impacted teeth in horizontally placed in lingo-buccal direction. CBCT, Cone beam computed tomography.",0.1557,0.0802,0.0175,0.0082,0.2553,0.3048
ROCOv2_2023_test_000982,UNKNOWN,"Planning example using the software (Galimplant 3D®, Galimplant, Sarria, Spain), which allows for choosing the right position. Orthopanoramic cut.","Based on the context of similar medical images:
-  Optic nerve sheath diameter. High frequency 5-10 MHz linear probe in “Ophthalmic” or “Venous” preset with probe gently placed on upper eyelid in horizontal plane. Diameter of optic nerve is measured in transverse dimension, 3 mm posterior to where optic nerve enters the globe. In this patient optic nerve sheath diameter is measured at 3.5 mm.
- This is a fluid-sensitive image (STIR sequence) showing left hip joint effusion (arrow) and bone marrow edema (asterisk).STIR, short inversion time inversion recovery
- The greater tuberosity (GT) can be divided into two parts, the greater tuberosity (GT1) and the lesser tuberosity (GT2)","1.  Optic nerve sheath diameter. High frequency 5-10 MHz linear probe in “Ophthalmic” or “Venous” preset with probe gently placed on upper eyelid in horizontal plane. Diameter of optic nerve is measured in transverse dimension, 3 mm posterior to where optic nerve enters the globe. In this patient optic nerve sheath diameter is measured at 3.5 mm.
2. This is a fluid-sensitive image (STIR sequence) showing left hip joint effusion (arrow) and bone marrow edema (asterisk).STIR, short inversion time inversion recovery
3. The greater tuberosity (GT) can be divided into three portions of anterior (Ant), middle (Mid), and posterior (Post). In our study, a total of six patients demonstrated anchor pull-out. The mean age of these patients was 67.17±5.04 years. Mild anchor pull-out was observed in the Ant area in three cases, Mid in two cases, and Post in one case. The average pull-out length according to location was 1.50 mm in the Ant, 1.79 mm in the Mid, and 1.29 mm in the Post area. LT: lesser tuberosity.
4. Chest radiography demonstrating enlarged cardiac silhouette.
5. Measurements of the radiographic image. The upper and lower dashed lines indicate the local lordotic angle (LLA).",0.0672,0.0071,0.0034,0.0023,0.1326,0.3661
ROCOv2_2023_test_000983,UNKNOWN,"Representative measurement of an external occipital protuberance. The protuberance exhibits a well demarcated pedunculated terminus, with the length measurement denoted by the arrows.","Based on the context of similar medical images:
- Echocardiography apical four-chamber view showing left atrial myxoma
- EUS shows multiple stones in a dilated common bile duct.
- Measurement of the aortic root at the sinuses of Valsalva. Systolic frame of a cine bSSFP image in the short axis of the aortic root, at the level of the sinuses of Valsalva. Lines display recommended measurements, inner edge to inner edge at the largest sinus-to-sinus dimension and the largest commissure-to-sinus dimension
- Two-dimensional TTE parasternal long-axis view showing multiple stones in a dilated common bile duct","1. Echocardiography apical four-chamber view showing left atrial myxoma
2. EUS shows multiple stones in a dilated common bile duct.
3. Measurement of the aortic root at the sinuses of Valsalva. Systolic frame of a cine bSSFP image in the short axis of the aortic root, at the level of the sinuses of Valsalva. Lines display recommended measurements, inner edge to inner edge at the largest sinus-to-sinus dimension and the largest commissure-to-sinus dimension
4. Two-dimensional TTE parasternal long-axis view showing an aortoseptal angle of 102° measured using an online protractor.
5. Right ventricle inflow view showing large mobile thrombus crossing the tricuspid valve (arrow)",0.0882,0.0296,0.0096,0.0055,0.1637,0.3160
ROCOv2_2023_test_000984,XR,Repeat chest X-ray showing bilateral infiltrates.,"Based on the context of similar medical images:
- Radiography findings 13 months after the operation. Radiograph revealed absence of loosening of the left hemiarthroplasty and heterotopic ossification of the left hip joint, and bone fusion was obtained in the right trochanteric fracture
- X-ray of the right femur (AP view) showing DCP and surrounding hyperlucency.AP - anteroposterior,  DCP - dynamic compression plate
- Measurement of RTA and RTD on AP pelvis radiograph. RTD is the perpendicular distance between Line a and Line b. The angle between the Line b and Line c forms the RTA. The angle between the Line c and Line d forms the RTD","1. Radiography findings 13 months after the operation. Radiograph revealed absence of loosening of the left hemiarthroplasty and heterotopic ossification of the left hip joint, and bone fusion was obtained in the right trochanteric fracture
2. X-ray of the right femur (AP view) showing DCP and surrounding hyperlucency.AP - anteroposterior,  DCP - dynamic compression plate
3. Measurement of RTA and RTD on AP pelvis radiograph. RTD is the perpendicular distance between Line a and Line b. The angle between the Line b and Line c forms the RTA.
4. Chest Xray Illustrating Complete Collapse of the Left Lung Lobe
5. Posteroanterior chest X-ray in inspiration on presentation, demonstrating a large right-sided pneumothorax.",0.0259,0.0047,0.0027,0.0020,0.0838,0.5236
ROCOv2_2023_test_000985,UNKNOWN,AXR shows a linear hyperdensity in the right upper quadrant.,"Based on the context of similar medical images:
- Vancouver B2 periprosthetic fracture after a fall 8 weeks after surgery.
- Axial cut. In the arrows, lack of opacification of the portal vein with its hyperdense walls, inferior vena cava, lack of splenic opacity.
- Longitudinal scan with presence of massive pleural effusion above the diaphragmatic line in pleural cavity, with atelectasis of adjacent lung parenchyma.
- Selective catheterisation of the AIRHV with further demonstration of aberrant intrahepatic and extrahepatic collaterals to allow for hepatic venous outflow.
- Axial T1 postero-lateral view of the thoracic spine showing the presence of a periprosthetic fracture.","1. Vancouver B2 periprosthetic fracture after a fall 8 weeks after surgery.
2. Axial cut. In the arrows, lack of opacification of the portal vein with its hyperdense walls, inferior vena cava, lack of splenic opacity.
3. Longitudinal scan with presence of massive pleural effusion above the diaphragmatic line in pleural cavity, with atelectasis of adjacent lung parenchyma.
4. Selective catheterisation of the AIRHV with further demonstration of aberrant intrahepatic and extrahepatic collaterals to allow for hepatic venous outflow.
5. Axial T1 postcontrast sequence reveals thick, an irregular peripheral rim of enhancement in the right paravertebral region of the base of the skull and enhancing adjacent bone marrow of atlas vertebra representing skull base osteomyelitis with abscess formation (blue arrow). A note is made of enhancing meninges in the thecal space representing meningitis (red arrow).",0.0351,0.0176,0.0065,0.0040,0.1408,0.2710
ROCOv2_2023_test_000986,UNKNOWN,Filling defect within the duodenum on MRCP.,"Based on the context of similar medical images:
- Angle measurement of a Type 1 canal.
- Gallbladder fossa marked with an arrow (↑), note that gallbladder is not in its normal anatomical position
- Right ventricular inflow imaging of the tricuspid valve with evidence of an independently mobile mass/vegetation (red arrowhead) on the atrial aspect of the tricuspid valve, which appears smaller in size compared to the previous echocardiogram, now measuring 7 × 6 mm.
- Case 2: Parastomal varix in 61-year-old male. Post embolization venogram via the SMV demonstrating interval resolution of parastomal varices.","1. Angle measurement of a Type 1 canal.
2. Gallbladder fossa marked with an arrow (↑), note that gallbladder is not in its normal anatomical position
3. Right ventricular inflow imaging of the tricuspid valve with evidence of an independently mobile mass/vegetation (red arrowhead) on the atrial aspect of the tricuspid valve, which appears smaller in size compared to the previous echocardiogram, now measuring 7 × 6 mm.
4. Case 2: Parastomal varix in 61-year-old male. Post embolization venogram via the SMV demonstrating interval resolution of parastomal varices. Embolization agents used: coils (red arrow), embozene particles (700 μm), and 1000 units of thrombin.
5. Chest radiography demonstrating enlarged cardiac silhouette.",0.0275,0.0050,0.0029,0.0022,0.0829,0.2574
ROCOv2_2023_test_000987,ANGIO,"Preoperative angiography showing the pseudo-aneurysm of the right SFA, originating from a small collateral branch of SFA at the distal third of the thigh.","Based on the context of similar medical images:
- Coronary angiography of the right coronary artery shows the typical location of a branch to the atrioventricular node taking off from the right posterolateral (RPL) branch in the right-dominant coronary circulation. There is some atherosclerotic narrowing in the proximal part of the artery before the take-off of a large acute marginal branch and the right posterior descending branch (RPD). (A higher resolution / colour version of this figure is available in the electronic copy of the article).
- Blush from short gastric arteries on angiography.
- Left Coronary Artery Angiogram
- DSA showing self-expanding stent in the right coronary artery.","1. Coronary angiography of the right coronary artery shows the typical location of a branch to the atrioventricular node taking off from the right posterolateral (RPL) branch in the right-dominant coronary circulation. There is some atherosclerotic narrowing in the proximal part of the artery before the take-off of a large acute marginal branch and the right posterior descending branch (RPD). (A higher resolution / colour version of this figure is available in the electronic copy of the article).
2. Blush from short gastric arteries on angiography.
3. Left Coronary Artery Angiogram
4. DSA showing self-expandable stent of the left ICA.Foot note: DSA, Digital Subtraction Angiography; ICA, Internal Carotid Artery.
5. Postprocedural angiography of the SMA after stent placement stabilizes the dissection fold and improved peripheral blood flow.",0.1157,0.0538,0.0290,0.0120,0.1972,0.4284
ROCOv2_2023_test_000988,ANGIO,"Completion angiography demonstrating patency of the popliteal artery, anterior tibial artery, posterior tibial artery and peroneal artery.","Based on the context of similar medical images:
- Selective angiography representing a long-standing obstruction of the SMA with well-developed collaterals through the GDA (CA: yellow arrow, GDA: blue arrow, and SMA: red arrow) (from the Department of Radiology and Nuclear Medicine, University Hospital of Magdeburg [Germany]). SMA, superior mesenteric artery.
- Digitally subtracted angiogram demonstrates active extravasation of the superior rectal artery into the ileal-conduit (blue arrow)
- The guidewire (arrow) could not be guided into the right ventricle although it seemed to take the brachiocephalic superior mesenteric artery (red arrow)","1. Selective angiography representing a long-standing obstruction of the SMA with well-developed collaterals through the GDA (CA: yellow arrow, GDA: blue arrow, and SMA: red arrow) (from the Department of Radiology and Nuclear Medicine, University Hospital of Magdeburg [Germany]). SMA, superior mesenteric artery.
2. Digitally subtracted angiogram demonstrates active extravasation of the superior rectal artery into the ileal-conduit (blue arrow)
3. The guidewire (arrow) could not be guided into the right ventricle although it seemed to take the brachiocephalic superior vena cava route. Selective persistent left superior vena cava vein angiography revealed a tortuous route, and persistent left superior vena cava (arrowhead with dotted line) drained into both the right and left atria.
4. Preoperative coronary artery angiography showed that the abnormal aneurysm branched from the end of the LCX (white arrow). The aneurysm drained into the CS. CS, coronary sinus; LCX, left circumflex artery
5. DSA showing self-expandable stent of the left ICA.Foot note: DSA, Digital Subtraction Angiography; ICA, Internal Carotid Artery.",0.0877,0.0394,0.0112,0.0059,0.1871,0.2577
ROCOv2_2023_test_000989,XR,Interspinous spacer. Postoperative X-ray after interspinous spacer implantation (L4–L5 segment).,"Based on the context of similar medical images:
- A preoperative lateral radiograph demonstrating the degenerative changes in the knee
- First clinical case: X-ray image 4 months after further surgery to remove the axial external fixator, to release of the radial nerve, and to perform a new synthesis with LCP plate and screws after a bone graft placing. Radiographic bone consolidation and an optimal anatomical result were noted.
- Preoperative anteroposterior pelvic X-ray of a 31-year-old female shows narrowing of joint space and cortical erosions and lucency in the acetabulum and femoral head of the right hip.
- Third clinical case: X-Ray image after nail removal which was performed to relieve the pain of a patient with osteoarthritis of the knee.","1. A preoperative lateral radiograph demonstrating the degenerative changes in the knee
2. First clinical case: X-ray image 4 months after further surgery to remove the axial external fixator, to release of the radial nerve, and to perform a new synthesis with LCP plate and screws after a bone graft placing. Radiographic bone consolidation and an optimal anatomical result were noted.
3. Preoperative anteroposterior pelvic X-ray of a 31-year-old female shows narrowing of joint space and cortical erosions and lucency in the acetabulum and femoral head of the right hip.
4. Third clinical case: X-Ray image after nail removal which show a PSA localized to the proximal third of humeral shaft after treatment with an intramedullary nail for a fracture.
5. Dorsoventral thoracic radiograph showing a discrete soft tissue nodule in the right caudal lung lobe visible between the 9th and 10th ribs; this nodule is not, however, clearly identifiable on the lateral views",0.0305,0.0048,0.0026,0.0019,0.0778,0.4259
